post_id,post_type,likes,shares,comments,created_at
2218,carousel,340,122,170,2024-09-01 00:00:00
2219,static_image,186,18,75,2024-04-11 00:00:00
2220,static_image,268,14,76,2024-12-09 00:00:00
2221,carousel,55,18,23,2024-12-22 00:00:00
2222,static_image,169,11,61,2024-01-31 00:00:00
2223,carousel,123,11,33,2024-09-25 00:00:00
2224,event,852,242,307,2024-10-31 00:00:00
2225,static_image,368,70,153,2024-01-19 00:00:00
2226,static_image,294,37,63,2024-02-21 00:00:00
2227,carousel,134,8,27,2024-02-15 00:00:00
2228,reel,83,11,37,2024-09-29 00:00:00
2229,reel,143,13,15,2024-02-27 00:00:00
2230,reel,113,15,48,2024-08-17 00:00:00
2231,static_image,412,128,141,2024-01-23 00:00:00
2232,carousel,25,4,11,2024-12-24 00:00:00
2233,reel,257,46,69,2024-12-01 00:00:00
2234,carousel,129,10,22,2024-06-14 00:00:00
2235,static_image,472,96,170,2024-10-06 00:00:00
2236,static_image,386,88,241,2024-02-13 00:00:00
2237,reel,94,11,35,2024-04-20 00:00:00
2238,carousel,125,7,26,2024-10-20 00:00:00
2239,static_image,267,32,31,2024-07-30 00:00:00
2240,static_image,170,49,30,2024-04-27 00:00:00
2241,static_image,348,85,213,2024-11-04 00:00:00
2242,carousel,263,49,51,2024-12-19 00:00:00
2243,carousel,73,13,24,2024-11-08 00:00:00
2244,carousel,153,40,54,2024-03-14 00:00:00
2245,static_image,295,43,26,2024-01-07 00:00:00
2246,reel,831,740,732,2024-11-19 00:00:00
2247,reel,451,133,111,2024-05-27 00:00:00
2248,static_image,147,6,29,2024-09-25 00:00:00
2249,reel,128,8,24,2024-03-29 00:00:00
2250,static_image,137,6,22,2024-02-08 00:00:00
2251,carousel,337,150,235,2024-09-10 00:00:00
2252,carousel,463,58,171,2024-08-26 00:00:00
2253,carousel,436,117,216,2024-06-29 00:00:00
2254,carousel,275,36,75,2024-01-24 00:00:00
2255,static_image,251,67,191,2024-02-15 00:00:00
2256,reel,56,13,13,2024-05-22 00:00:00
2257,carousel,263,25,46,2024-10-06 00:00:00
2258,static_image,134,26,65,2024-04-18 00:00:00
2259,reel,75,20,40,2024-06-20 00:00:00
2260,reel,86,10,28,2024-02-11 00:00:00
2261,static_image,492,71,103,2024-10-12 00:00:00
2262,carousel,111,18,14,2024-03-19 00:00:00
2263,static_image,91,5,39,2024-11-07 00:00:00
2264,static_image,94,19,13,2024-10-26 00:00:00
2265,reel,149,9,15,2024-10-09 00:00:00
2266,carousel,110,29,76,2024-11-29 00:00:00
2267,carousel,144,18,33,2024-01-17 00:00:00
2268,reel,439,109,146,2024-04-22 00:00:00
2269,reel,295,49,70,2024-01-22 00:00:00
2270,static_image,306,86,101,2024-01-11 00:00:00
2271,carousel,222,31,59,2024-12-19 00:00:00
2272,reel,256,145,173,2024-10-05 00:00:00
2273,carousel,54,18,36,2024-12-30 00:00:00
2274,static_image,125,19,14,2024-01-09 00:00:00
2275,carousel,396,101,231,2024-09-26 00:00:00
2276,static_image,278,55,115,2024-03-13 00:00:00
2277,static_image,85,9,21,2024-11-26 00:00:00
2278,reel,110,10,33,2024-09-20 00:00:00
2279,reel,55,14,39,2024-03-04 00:00:00
2280,reel,286,26,52,2024-12-30 00:00:00
2281,static_image,242,31,34,2024-07-22 00:00:00
2282,carousel,269,39,74,2024-12-24 00:00:00
2283,carousel,429,150,176,2024-10-18 00:00:00
2284,carousel,59,8,29,2024-09-18 00:00:00
2285,static_image,41,5,8,2024-09-28 00:00:00
2286,static_image,214,138,132,2024-01-01 00:00:00
2287,reel,114,22,20,2024-09-01 00:00:00
2288,carousel,1110,231,180,2024-10-03 00:00:00
2289,static_image,252,41,40,2024-11-29 00:00:00
2290,static_image,230,59,120,2024-01-05 00:00:00
2291,carousel,500,100,129,2024-11-06 00:00:00
2292,static_image,202,63,134,2024-02-13 00:00:00
2293,carousel,470,104,134,2024-11-29 00:00:00
2294,static_image,994,292,1050,2024-09-29 00:00:00
2295,static_image,136,12,39,2024-02-07 00:00:00
2296,carousel,60,12,40,2024-07-13 00:00:00
2297,static_image,77,15,37,2024-05-16 00:00:00
2298,static_image,128,27,54,2024-12-15 00:00:00
2299,reel,22,1,8,2024-03-30 00:00:00
2300,static_image,146,6,36,2024-01-10 00:00:00
2301,carousel,259,45,78,2024-04-22 00:00:00
2302,reel,108,9,29,2024-09-30 00:00:00
2303,reel,268,13,77,2024-10-19 00:00:00
2304,carousel,163,37,74,2024-09-29 00:00:00
2305,carousel,138,45,53,2024-09-06 00:00:00
2306,static_image,31,9,20,2024-11-14 00:00:00
2307,reel,149,10,22,2024-10-28 00:00:00
2308,event,739,306,783,2024-12-31 00:00:00
2309,static_image,155,22,38,2024-01-18 00:00:00
2310,reel,100,32,33,2024-07-18 00:00:00
2311,static_image,67,16,11,2024-12-14 00:00:00
2312,reel,214,83,190,2024-06-21 00:00:00
2313,carousel,364,106,180,2024-12-19 00:00:00
2314,carousel,405,81,154,2024-11-29 00:00:00
2315,reel,422,112,169,2024-12-04 00:00:00
2316,reel,418,65,139,2024-02-25 00:00:00
2317,carousel,278,109,135,2024-11-06 00:00:00
2318,reel,108,12,23,2024-01-01 00:00:00
2319,static_image,110,7,13,2024-10-23 00:00:00
2320,static_image,262,36,64,2024-11-05 00:00:00
2321,static_image,144,10,29,2024-06-07 00:00:00
2322,reel,119,22,22,2024-12-30 00:00:00
2323,static_image,368,137,141,2024-10-07 00:00:00
2324,static_image,228,105,209,2024-02-16 00:00:00
2325,reel,163,43,122,2024-03-29 00:00:00
2326,carousel,262,26,66,2024-12-18 00:00:00
2327,event,1122,234,664,2024-12-31 00:00:00
2328,static_image,257,117,196,2024-11-04 00:00:00
2329,carousel,196,43,39,2024-10-09 00:00:00
2330,reel,411,143,199,2024-04-05 00:00:00
2331,carousel,47,6,7,2024-12-04 00:00:00
2332,static_image,101,59,116,2024-08-04 00:00:00
2333,reel,69,20,24,2024-09-05 00:00:00
2334,static_image,96,15,24,2024-11-24 00:00:00
2335,static_image,286,63,179,2024-10-29 00:00:00
2336,static_image,182,39,60,2024-08-26 00:00:00
2337,reel,338,135,129,2024-12-12 00:00:00
2338,static_image,79,14,37,2024-05-18 00:00:00
2339,reel,449,81,110,2024-10-09 00:00:00
